3052,use,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",4,0,"[['people'], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3053,get,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",6,0,"[['people'], [['Time', 'Suggestions and advice']]]"
3054,think,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",12,0,"[['people'], ['none&it']]"
3055,talk,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",21,0,"[['people'], ['none&it']]"
3056,ask,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",30,0,"[['none&anybody'], [['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']]]"
3057,tell,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",37,0,"[['people'], ['none&them']]"
3058,say,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",43,0,"[['people'], ['none&it']]"
3059,wish,"words that people are using I've got now, so I don't even think of it, it's just there and I just talk normal that's the idea really and if anybody asks you what you're doing, then you tell them and it and you say, if you don't wish to be on it, well",47,0,"[['people'], ['none&it']]"
3060,wipe,wipe it off but nobody knows who you are anyway so what difference does it make?,0,1,"[['none&nobody'], ['none&it']]"
3061,know,wipe it off but nobody knows who you are anyway so what difference does it make?,5,0,"[['none&nobody'], ['none&who']]"
3062,make,wipe it off but nobody knows who you are anyway so what difference does it make?,15,1,"[[['Opinion and argument', 'Opinion and argument', 'Discussion and agreement']], ['none&it']]"
3063,get,"Unless it got personal, I'd turn it off, I mean I mean when we went the estate agents and solicitors",2,0,"[['none&it'], ['none&personal']]"
3064,turn,"Unless it got personal, I'd turn it off, I mean I mean when we went the estate agents and solicitors",5,0,"[['people'], ['none&it']]"
3065,mean,"Unless it got personal, I'd turn it off, I mean I mean when we went the estate agents and solicitors",9,0,"[['none&it'], ['none']]"
3066,mean,"Unless it got personal, I'd turn it off, I mean I mean when we went the estate agents and solicitors",9,0,"[['people'], ['none&it']]"
3067,go,"Unless it got personal, I'd turn it off, I mean I mean when we went the estate agents and solicitors",14,0,"[['people'], [['Houses and homes'], ['Jobs', 'Business', 'Film and theatre'], ['Law and justice', 'Jobs', 'Business']]]"
3068,put,sort of sit there putting what the solicitor said in your,4,1,"[['people'], [['Law and justice', 'Jobs', 'Business']]]"
3069,say,sort of sit there putting what the solicitor said in your,8,0,"[[['Law and justice', 'Jobs', 'Business']], [['Law and justice', 'Jobs', 'Business']]]"
3070,turn,turn them off,0,0,"[[['Opinion and argument']], ['none&them']]"
3071,tell,"Or if anybody told me, I mean I wouldn't and talking in confidence about their private life or",3,0,"[['none&anybody'], ['people']]"
3072,mean,"Or if anybody told me, I mean I wouldn't and talking in confidence about their private life or",6,0,"[['people'], ['none&anybody']]"
3073,talk,"Or if anybody told me, I mean I wouldn't and talking in confidence about their private life or",10,0,"[['people'], ['none&anybody']]"
3074,turn,"just turn them off, and that's it Just normal conversations the words that people use in common different areas of the country, with accents and dialect and one thing and another it's for the Oxford English Dictionary the next edition.",1,0,"[['none&them'], [['Working life']]]"
3075,use,"just turn them off, and that's it Just normal conversations the words that people use in common different areas of the country, with accents and dialect and one thing and another it's for the Oxford English Dictionary the next edition.",14,0,"[['people'], [['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]]"
3076,say,"09__ I have a very important assignment for you, Paula, Arlene Frampton-Cox said.",12,0,"[['none&Arlene', 'none&Frampton-Cox'], ['people']]"
3077,insert,"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back, looking at Paula, who was seated in the visitor's chair on the other side of the desk, long legs crossed elegantly.",1,0,"[['people'], ['none&Du', 'none&Maurier', ['Social issues']]]"
3078,sit,"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back, looking at Paula, who was seated in the visitor's chair on the other side of the desk, long legs crossed elegantly.",12,0,"[['people'], ['none&Paula']]"
3079,look,"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back, looking at Paula, who was seated in the visitor's chair on the other side of the desk, long legs crossed elegantly.",14,0,"[['people'], ['none&Paula']]"
3080,seat,"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back, looking at Paula, who was seated in the visitor's chair on the other side of the desk, long legs crossed elegantly.",19,0,"[['none&Paula'], ['none']]"
3081,cross,"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back, looking at Paula, who was seated in the visitor's chair on the other side of the desk, long legs crossed elegantly.",33,0,"[['none&Paula'], ['none']]"
3082,look,"Paula looked every inch a model these days, Arlene thought with a touch of proprietorial pride.",1,0,"[['none&Paula'], ['none']]"
3083,think,"Paula looked every inch a model these days, Arlene thought with a touch of proprietorial pride.",9,0,"[['none&Arlene'], ['none&Paula']]"
3084,shin,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",3,1,"[[], []]"
3085,sweep,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",6,0,"[[['Body', 'Appearance', 'Danger', 'Opinion and argument']], ['none&']]"
3086,catch,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",9,1,"[[['Body', 'Appearance', 'Danger', 'Opinion and argument'], ['Physics and chemistry', 'Clothes and Fashion', 'Sports: other sports', 'Colours and Shapes', 'Personal qualities', 'Success']], [['Opinion and argument']]]"
3087,apply,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",21,0,"[[['Film and theatre', 'Appearance', 'Education']], ['none']]"
3088,accentuate,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",22,0,"[[['Film and theatre', 'Appearance', 'Education']], [['Sports: ball and racket sports', 'Phones, email and the internet', 'Transport by bus and train', 'Literature and writing', 'Film and theatre', 'Colours and Shapes', 'Money', 'Business', 'Opinion and argument', 'Money', 'Business', 'Discussion and agreement']]]"
3089,wear,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",32,0,"[['people'], [['Clothes and Fashion', 'Games and toys']]]"
3090,expect,"Her long hair, shining gold, was swept back and caught at the nape of her neck with a bow, make-up, expertly applied, accentuated the classically beautiful lines of her face, and she wore her well-cut suit with all the panache that was expected of her.",42,0,"[[['Personal qualities']], ['none&her']]"
